date,bank,useful_count,rating,sentiment,cleaned_review
"Dec 01, 2019",Axis Bank,0,5.0,positive,use axi bank salari account use past year get messag alert well email alert transact bank updat use get messag bank queri get assist custom servic satisfi overal bank servic
"Dec 01, 2019",IndusInd Bank,7,5.0,positive,indusind bank save account hold year use net bank servic well mobil bank servic user friendli need clarif track transact detail onlinecustom servic also good get good respons
"Dec 01, 2019",Axis Bank,0,5.0,positive,axi bank save account use past year use net bank servic well mobil bank servic comfort contact custom servic help get proper respons bank servic realli good satisfi
"Nov 30, 2019",Axis Bank,0,5.0,positive,hold axi bank salari account past year use net bank servic well mobil bank servic much comfort use servic money transfer recharg purpos much use fraudul transact happen far
"Nov 30, 2019",Axis Bank,0,5.0,positive,use axi bank save account past year use net bank servic well mobil bank servic much user friendli use servic money transfer recharg purpos much use contact custom servic assist use difficulti face far
"Nov 30, 2019",SBI,0,5.0,positive,state bank india salari account past year use net bank servic well mobil bank servic usefuli use money transfer custom servic also get good respons contact assist bank servic also satisfi accord
"Nov 30, 2019",HDFC Bank,1,4.0,positive,use hdfc bank salari account past month use net bank servic well mobil bank servic much comfort use servic recharg money transfer fraudul transact happen use account
"Nov 30, 2019",Axis Bank,0,5.0,positive,axi bank save account use past year receiv messag alert well email alert everi transact safe difficulti face bank servic much comfort satisfi servic far
"Nov 30, 2019",SBI,0,3.0,neutral,use state bank india save account past year use net bank servic use take bank statement much user friendli contact assist get good respons custom servic satisfi bank servic
"Nov 29, 2019",HDFC Bank,2,4.0,positive,hold salari account hdfc bank year use net bank mobil applic mobil applic easier use check transact avail balanc platinum debit card maintain charg rs per annum transact free atm charger rs even atm
"Nov 29, 2019",SBI,1,4.0,positive,hold account save sbi bank sinc year till issu withdrawn attempt atm charg get alert messag withdraw cash atm sbi bank atm near home
"Nov 29, 2019",Axis Bank,1,3.0,neutral,save account axi bank past year minimum balanc need maintain k monthli basi hidden charg applic approxim rupe atm charg avail transact time month cash transact also avail
"Nov 29, 2019",Punjab National Bank,5,5.0,positive,hold save account punjab nation bank year banker intim need maintain minimum balanc k atm branch near reach use mobil app net bank user friendli safe maintain account
"Nov 29, 2019",HDFC Bank,1,5.0,positive,maintain salari account hdfc bank past year zero balanc account need maintain minimum balanc k whenev transact get alert messag time bank end servic good prompt
"Nov 29, 2019",SBI,0,3.0,neutral,hold save account sbi year need maintain minimum balanc k chargeabl applic transact bank rupe queri use visit branch directli one time receiv fraud call renew atm card intim get otp number need share check card till year avail expir spoken call disconnect contact banker told dont share otp number
"Nov 29, 2019",HDFC Bank,1,4.0,positive,use save account hdfc bank sinc year select bank good servic find atm anywher need maitain minimum balanc use internet bank facil take kind addit charg branch experi fine
"Nov 29, 2019",Punjab National Bank,0,4.5,positive,account pnb bank past year good user friendli bank custom support respons good withdrawn cash per day rs get quick respons financi assist render bank
"Nov 29, 2019",HDFC Bank,1,4.0,positive,save account hdfc bank sinc year use account custom servic good rate interest less loan hidden charg friendli bank accord experi use onlin servic goodno card charg also domest debit card
"Nov 28, 2019",HDFC Bank,0,4.0,positive,hdfc bank salari account past year use net bank servic well mobil bank servic mobil bank servic mark net bank use money transfer satisfi bank servic
"Nov 28, 2019",Axis Bank,0,4.0,positive,hold salari account axi bank year hidden charg need pay rupe monthli basi use mobil app net bank user friendli access atm branch near reach transact time month atm charg applic rupe zero balanc account
"Nov 28, 2019",SBI,0,5.0,positive,hold account save sbi year hidden charg bank zero balanc account use mobil app net bank get alert messag bank whenev transact atm branch near reach directli
"Nov 28, 2019",HDFC Bank,0,4.0,positive,im maintain save account hdfc bank brand valu chosen bank need hold balanc rs whenev transact im receiv notif immedi deduct kind hidden charg visit branch open account took day send chequ book debit card address
"Nov 28, 2019",HDFC Bank,0,4.0,positive,hold save account hdfc bank one year account need maintain minimum balanc k hidden charg applic use mobil app net bank user friendli everi transact safe secur
"Nov 28, 2019",SBI,0,4.0,positive,hold salari account sbi past year hidden charg applic need maintain minimum balanc k atm branch near servic good get alert messag time whenev transact
"Nov 28, 2019",HDFC Bank,0,5.0,positive,hdfc bank salari account hold past year mostli util net bank mobil bank servic user friendli easi access money transfer util bill payment comfort bank servic custom servic also good get proper respons approach assist
"Nov 27, 2019",HDFC Bank,0,5.0,positive,hold hdfc bank salari account past year use net bank servic well mobil bank servic use shop recharg money transfer servic user friendli custom care also good difficulti face use account
"Nov 27, 2019",HDFC Bank,0,5.0,positive,save account hdfc bank past year net bank user friendli view current offer profil say best bank happi respons custom support also use debit card
"Nov 27, 2019",Axis Bank,0,5.0,positive,use axi bank save account sinc visa debit card intern debit card given cash limit rs rs shop withdrawn cash bank transact charg come rs within axi charg custom servic good
"Nov 27, 2019",IDBI,2,4.5,positive,hold account save idbi bank sinc till issu hidden charg bank zero balanc account use mobil applic net bank user friendli access rate interest low loan hidden charg
"Nov 27, 2019",Kotak,0,4.0,positive,kotak mahindra bank save account use past year use mobil bank servic user friendli use credit card bill payment recharg everi transact receiv notif messag
"Nov 27, 2019",HDFC Bank,0,5.0,positive,account hdfc bank past year good user friendli bank custom support respons good withdrawn cash per day rs get quick respons financi assist render bank
"Nov 26, 2019",SBI,0,4.0,positive,account activ sbi take around year hold salari account last year zero balanc mainten account mobil app onlin bank facil awesom went pre closur loan done within minut
"Nov 26, 2019",Punjab National Bank,0,4.0,positive,hold save account punjab nation bank year hidden charg bank minimum balanc account maintain rupe use get alert messag bank atm charg avail whenev transact
"Nov 26, 2019",Axis Bank,0,4.0,positive,mandatori balanc keep axi bank interest rate littl bit higher year sinc hold salari account bank transact smooth charg rs everi imp transact tri onlin bank mobil app mani option avail open fix deposit app
"Nov 26, 2019",Axis Bank,0,4.0,positive,axi bank everi month charg around rs consolid charg enquir withdraw atm charg amount month time allow withdraw money bank atm dont maintain annual fee charg
"Nov 26, 2019",Axis Bank,0,5.0,positive,salari account axi bank hold account last year minimum balanc requir didnt use internet bank facil use mobil app conveni use im sure addit charg deduct bank
